9002	38.029	-78.477	US	Charlottesville	Virginia
9003	37.03	-76.345	US	Hampton	Virginia
9004	37.304	-77.287	US	Hopewell	Virginia
9005	37.057	-76.491	US	Lakeside	Virginia
9006	36.889	-76.248	US	Norfolk	Virginia
9007	37.192	-77.368	US	Petersburg	Virginia
9008	36.835	-76.298	US	Portsmouth	Virginia
9009	37.539	-77.434	US	Richmond	Virginia
9010	37.271	-76.707	US	Williamsburg	Virginia
9011	47.045	-122.895	US	Olympia	Washington
9012	47.604	-122.33	US	Seattle	Washington
9013	47.659	-117.425	US	Spokane	Washington
9014	38.351	-81.633	US	Charleston	West Virginia
9015	39.63	-79.956	US	Morgantown	West Virginia
9016	40.419	-80.59	US	Weirton	West Virginia
9017	42.569	-90.381	US	Oconomowoc	Wisconsin
9018	42.585	-87.821	US	Kenosha	Wisconsin
9019	43.075	-89.384	US	Madison	Wisconsin
9020	43.035	-87.922	US	Milwaukee	Wisconsin
9021	42.726	-87.783	US	Racine	Wisconsin
9022	45.637	-89.412	US	Rhinelander	Wisconsin
9023	43.751	-87.715	US	Sheboygan	Wisconsin
9024	44.523	-89.574	US	Stevens Point	Wisconsin
9025	46.721	-92.104	US	Superior	Wisconsin
9026	41.14	-104.82	US	Cheyenne	Wyoming
9027	41.587	-109.205	US	Rock Springs	Wyoming
9059	51.178	-115.568	CA	Banff	Alberta
9060	51.025	-114.05	CA	Calgary	Alberta
9061	53.534	-113.507	CA	Edmonton	Alberta
9062	52.875	-118.082	CA	Jasper	Alberta
9063	49.052	-122.329	CA	Abbotsford	British Colombia
9064	49.245	-122.973	CA	Burnaby	British Colombia
9065	49.284	-122.797	CA	Coquitlam	British Colombia
9066	50.677	-120.344	CA	Kamloops	British Colombia
9067	53.727	-127.648	CA	Louise Adasi	British Colombia
9068	49.164	-123.938	CA	Nanaimo	British Colombia
9069	49.163	-123.137	CA	Richmond	British Colombia
9070	48.459	-123.376	CA	Saanich	British Colombia
9071	49.185	-122.845	CA	Surrey	British Colombia
9072	49.261	-123.114	CA	Vancouver	British Colombia
9073	48.428	-123.365	CA	Victoria	British Colombia
9078	49.883	-97.167	CA	Winnipeg	Manitoba
9079	58.198	-62.626	CA	Hebron	N.a.l.
9080	45.965	-66.644	CA	Fredericton	New Brunswick
9081	46.097	-64.799	CA	Moncton	New Brunswick
9082	45.278	-66.056	CA	Saint John	New Brunswick
9083	44.844	-62.967	CA	Halifax	Nova Scotia
9084	46.165	-60.174	CA	Sydney	Nova Scotia
9085	63.759	-68.56	CA	Iqaluit	Nunavut
9086	45.226	-76.194	CA	Almonte	Ontorio
9087	45.435	-76.352	CA	Arnprior	Ontorio
9088	44.006	-79.45	CA	Aurora	Ontorio
9089	42.773	-80.983	CA	Aylmer	Ontorio
9090	44.389	-79.69	CA	Barrie	Ontorio
9091	43.732	-79.762	CA	Brampton	Ontorio
9092	44.59	-75.684	CA	Brockville	Ontorio
9093	34.069	-117.549	CA	Buckingham	Ontorio
9094	43.326	-79.799	CA	Burlington	Ontorio
9095	43.362	-80.314	CA	Cambridge	Ontorio
9096	45.141	-76.147	CA	Carleton Place	Ontorio
9097	42.405	-82.191	CA	Chatham	Ontorio
9098	43.545	-80.248	CA	Guelph	Ontorio
9099	43.256	-79.871	CA	Hamilton	Ontorio
9100	46.571	-81.205	CA	Hull	Ontorio
9101	44.231	-76.486	CA	Kingston	Ontorio
9102	43.452	-80.493	CA	Kitchener	Ontorio
9103	42.985	-81.245	CA	London	Ontorio
