20302	53.227	8.79	DE	Osterholz-Scharmbeck
20303	52.69	8.605	DE	Scharrel
20304	48.405	12.758	DE	Eggenfelden
20305	48.451	12.353	DE	Vilsbiburg
20306	52.121	11.628	DE	Magdeburg
20307	49.432	6.842	DE	Schmelz
20308	49.399	8.672	DE	Heidelberg
271298	52.289	8.922	DE	Minden
29811790	43.342	3.218	FR	Beziers
30207103	45.422	-75.697	CA	Ottawa
30207122	53.544	-113.491	CA	Edmonton
31323993	48.703	9.654	DE	Göppingen
32647068	55.657	12.362	DK	Albertslund
32647277	55.616	12.352	DK	Ishøj
32648562	55.73	12.361	DK	Ballerup
32648769	55.644	12.477	DK	Hvidovre
32649013	55.447	11.798	DK	Ringsted
32649164	55.719	11.714	DK	Holbæk
32649240	55.683	11.099	DK	Kalundborg
32649377	55.842	12.064	DK	Frederikssund
32649529	55.233	11.767	DK	Næstved
32649655	55.01	11.91	DK	Vordingborg
32649820	54.777	11.416	DK	Lolland
32649955	55.466	8.452	DK	Esbjerg
32650126	55.063	10.607	DK	Svendborg
32650289	55.489	9.479	DK	Kolding
32650436	55.565	9.756	DK	Fredericia
32650629	55.861	9.844	DK	Horsens
32650752	56.436	10.043	DK	Randers
32650888	56.169	9.55	DK	Silkeborg
32651065	56.138	8.975	DK	Herning
32651198	56.359	8.616	DK	Holstebro
32651532	56.139	9.155	DK	Ikast-Brande
32651787	57.046	9.922	DK	Aalborg
32651869	57.441	10.534	DK	Frederikshavn
32652017	55.045	9.421	DK	Aabenraa
34218097	40.836	14.249	IT	Napoli
60680379	50.802	8.767	DE	Marburg
61826857	33.441	-86.849	US	Birmingham
88902073	52.485	10.547	DE	Gifhorn
89167503	50.357	7.599	DE	Koblenz
99098234	50.009	8.78	DE	Dietzenbach
105706270	59.61	16.545	SE	Västerås
105706319	59.858	17.645	SE	Uppsala
